Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
MARIA BERNADETE DOS SANTOS;BERNA;Deputado Federal;3688;PTC;Indeferido;JUNTOS SOMOS FORTES
MARIA CONCEIÇÃO ROLIM CALMON LACERDA;CONCEIÇÃO LACERDA;Deputado Federal;2540;DEM;Deferido;UNIDOS POR UMA BAHIA MELHOR
MARIA DAS GRAÇAS RODRIGUES PONTES;MARIA DAS GRAÇAS;Deputado Federal;1418;PTB;Deferido;MAIS MUDANÇAS, NOVAS CONQUISTAS
MARIA DO CARMO SOUZA MELHOR;CARMEM MELHOR;Deputado Federal;2708;PSDC;Aguardando julgamento;JUNTOS SOMOS FORTES
MARIA ELENA PEREIRA SILVA;MARIA ELENA;Deputado Federal;1355;PT;Deferido;MAIS MUDANÇAS, NOVAS CONQUISTAS
MARIA FERREIRA DE SOUZA;SELMA;Deputado Federal;5087;PSOL;Deferido;PSOL
MARIA JOSE BRITO DOS SANTOS;MARIA JOSE;Deputado Federal;5103;PEN;Indeferido;POR UMA BAHIA LIVRE E JUSTA
MARIA LUCIA SILVA NASCIMENTO;NEGA BILOZA;Deputado Federal;1797;PSL;Deferido;UM NOVO CAMINHO PARA  A BAHIA
MARIANA LOPES NUNO MOTA MARQUEZ;MARIANA NUNO;Deputado Federal;5141;PEN;Aguardando julgamento;POR UMA BAHIA LIVRE E JUSTA
MARIEDSON PASSOS GOMES;MARIEDSON PASSOS;Deputado Federal;1900;PTN;Deferido;UNIDOS POR UMA BAHIA MELHOR
MARILDETE LAGE TORRES;MARLY TORRES;Deputado Federal;3131;PHS;Aguardando julgamento;PHS
MARILENE DOS SANTOS;FELICIDADE;Deputado Federal;2806;PRTB;Aguardando julgamento;POR UMA BAHIA LIVRE E JUSTA
MARIO CLEBER DE MENEZES COSTA;MARIO CLEBER;Deputado Federal;4504;PSDB;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
MARIO ITAIPAVA DE MIRANDA FILHO;ITAIPAVA;Deputado Federal;2810;PRTB;Deferido;POR UMA BAHIA LIVRE E JUSTA
MARIO LUCIO MOREIRA DE OLIVEIRA;RADIALISTA MARIO LUCIO;Deputado Federal;7077;PT do B;Indeferido;PT do B
MÁRIO SÍLVIO MENDES NEGROMONTE JÚNIOR;MÁRIO NEGROMONTE JR;Deputado Federal;1111;PP;Deferido;MAIS MUDANÇAS, NOVAS CONQUISTAS
MARIVALDO DO ESPIRITO SANTO;MARIVALDO DO FLAMENGO;Deputado Federal;3122;PHS;Indeferido;PHS
MARIZE SANTOS MENEZES;MARIZE MENEZES;Deputado Federal;2812;PRTB;Aguardando julgamento;POR UMA BAHIA LIVRE E JUSTA
MARLENE MOTA SEPULVEDA BALTHAZAR DA SILVEIRA;MARLENE SILVEIRA;Deputado Federal;2315;PPS;Deferido;JUNTOS SOMOS FORTES
MAURICIO GONÇALVES TRINDADE;MAURICIO TRINDADE;Deputado Federal;9090;PROS;Deferido;UNIDOS POR UMA BAHIA MELHOR
MAURINA MOACIR NASCIMENTO;PROFESSORA MAURINA;Deputado Federal;2550;DEM;Aguardando julgamento;UNIDOS POR UMA BAHIA MELHOR
MAURO PEDRO FERREIRA MACHADO;MAURO MACHADO;Deputado Federal;4433;PRP;Deferido;JUNTOS SOMOS FORTES
