Nome Completo;Nome Para Urna;Cargo;Número;Partido;Situação;Coligação
JOSEMIR ANUTE DOS SANTOS;JOSEMIR ANUTE;Deputado Estadual;77777;SD;Deferido;Aliança Por Um Acre Melhor III
JOSENIL COSTA CHAVES;ZENIL CHAVES;Deputado Estadual;23333;PPS;Aguardando julgamento;Aliança Por Um Acre Melhor III
JOSENITO QUEIROZ CARVALHO;NITO QUEIROZ;Deputado Estadual;43456;PV;Deferido;PRODUZIR PARA EMPREGAR
JOSILENE DA COSTA LIMA;JOSILENE;Deputado Estadual;23555;PPS;Deferido;Aliança Por Um Acre Melhor III
JOSUE MESQUITA DO NASCIMENTO;JOSUE MESQUITA;Deputado Estadual;44321;PRP;Indeferido;PRP
JOZINEY ALVES AMORIM;NEY AMORIM;Deputado Estadual;13690;PT;Deferido;FRENTE POPULAR DO ACRE 5
JULIANA RODRIGUES DE OLIVEIRA;DOUTORA JULIANA;Deputado Estadual;10123;PRB;Deferido;Frente Trabalhista Republicana Humanista Livre
JÚLIO CÉSAR PAIVA DE MOURA;JÚLIO PAIVA (CESINHA);Deputado Estadual;45456;PSDB;Deferido;POR UM ACRE MELHOR II
JULIO EDUARDO GOMES PEREIRA;DR. JULINHO;Deputado Estadual;40456;PSB;Deferido;PSB
JUSCELINO FRANÇA DE FREITAS;JUSCELINO FRANÇA;Deputado Estadual;27199;PSDC;Deferido;FRENTE SOCIAL LIBERAL DEMOCRATA CRISTÃ
JUVENAL DE ARAUJO CORREA;CORONEL JUVENAL;Deputado Estadual;31234;PHS;Deferido;Frente Trabalhista Republicana Humanista Livre
KARINA OLIVEIRA DA SILVA;KARINA SILVA;Deputado Estadual;13100;PT;Deferido;FRENTE POPULAR DO ACRE 5
KIEFER ROBERTO CAVALCANTE LIMA;KIEFER;Deputado Estadual;11223;PP;Deferido;PP
LAURA CRISTINA PEREIRA DOS SANTOS;LAURA CRISTINA;Deputado Estadual;19400;PTN;Deferido;Frente Trabalhista Republicana Humanista Livre
LAURO EUCLIDES VIANA FONTES;PROF. LAURO FONTES;Deputado Estadual;20000;PSC;Deferido;POR UM ACRE MELHOR II
LEANDRO BEZERRA DA COSTA;LEANDRO BEZERRA;Deputado Estadual;25333;DEM;Deferido;PRODUZIR PARA EMPREGAR
LEILIANE GOMES DA CRUZ;LEILIANE GOMES;Deputado Estadual;51789;PEN;Deferido;FRENTE POPULAR DO ACRE 5
LENILDA PEREIRA CAVALCANTE;LENILDA CAVALCANTE;Deputado Estadual;11113;PP;Deferido;PP
LEONCIO TEMOTEO DE CASTRO;LEONCIO CASTRO;Deputado Estadual;44444;PRP;Deferido;PRP
LIBERATO RIBEIRO DA SILVA FILHO;FILIM;Deputado Estadual;10234;PRB;Deferido;Frente Trabalhista Republicana Humanista Livre
LIDIANE DOS SANTOS CARVALHO;LIDIANE CARVALHO;Deputado Estadual;27220;PSDC;Deferido;FRENTE SOCIAL LIBERAL DEMOCRATA CRISTÃ
LÍVIO VERAS;LÍVIO VERAS;Deputado Estadual;11789;PP;Deferido;PP
LOURIVAL MARQUES DE OLIVEIRA FILHO;LOURO MARQUES;Deputado Estadual;13000;PT;Deferido;FRENTE POPULAR DO ACRE 5
LOURIVAN BEZERRA DA SILVA;LOURIVAN BEZERRA;Deputado Estadual;31190;PHS;Deferido;Frente Trabalhista Republicana Humanista Livre
LUANA MARIA DE SOUZA LEAL;LUANA LEAL;Deputado Estadual;33333;PMN;Deferido;PRODUZIR PARA EMPREGAR
LUCIANA PATRÍCIA FREITAS DE LUCENA;PATRÍCIA LUCENA;Deputado Estadual;55668;PSD;Deferido;PSD
LUCINEIA MOURA SAMPAIO LOPES;LUCIA;Deputado Estadual;65321;PC do B;Deferido;FRENTE POPULAR DO ACRE VI
LUELI FIESCA FERREIRA;LUELI FIESCA;Deputado Estadual;55669;PSD;Deferido;PSD
LUIZ BASTOS DE ALMEIDA;PEIXE;Deputado Estadual;25888;DEM;Deferido;PRODUZIR PARA EMPREGAR
LUIZ CARLOS PEREIRA JUSTO DA SILVA;JUSTO;Deputado Estadual;54333;PPL;Deferido;Frente Trabalhista Republicana Humanista Livre
LUIZ GONZAGA ALVES FILHO;LUIZ GONZAGA;Deputado Estadual;45121;PSDB;Deferido;POR UM ACRE MELHOR II
LUIZ GONZAGA CALIXTO NETO;LUIZ CALIXTO;Deputado Estadual;55144;PSD;Deferido;PSD
